Gender,Profession,comment,bully,sexual,religious,threat,spam
female,dancer,সাপোর্ট করেন সাপোর্ট পাবেন শেয়ার করবেন কমেন্ট করেন আমাকে লাইক দিবেন প্লিজ প্লিজ ভাই,0,0,0,0,1
female,dancer,খাইছে আমারে আমার রাতের ঘুম হারাম তোমারে দেইখা,1,0,0,0,0
female,dancer,কিছু কি দেখছ তুমি,0,0,0,0,0
female,dancer,কোন এক বৃষ্টির রাতে ফার্মেসি বন্ধ থাকার কারণে এদের জন্ম,1,1,0,0,0
female,dancer,পাবনা থেকে প্রশিক্ষণ প্রাপ্ত,0,0,0,0,1
female,dancer,আমার সামনেরটা সে অস্থির,1,1,0,0,0
female,dancer,আল্লাহ তুমি হেফাজতে করো এই সব মেয়েদের কে,1,0,1,0,0
female,dancer,অনেক ছোটো,1,1,0,0,0
female,dancer,উরিয়ে নিয়ে যাইবো তো,1,0,0,0,0
female,dancer,পম পম এর চাইজ 36,1,1,0,0,0
female,dancer,তোমার দুদু দেখে তো আমি ফিদা গো তুমি কোথায় আছো বলো আমি আসছি,1,1,0,0,0
female,dancer,সেই দুধ,1,1,0,0,0
female,dancer,পম পম গুলো খাওয়াবা নাকি,1,1,0,0,0
female,dancer,পম পম দুইটাতো বেশ দাড়ানো,1,1,0,0,0
female,dancer,প্রেমে পড়ে গেছি তোমায়,0,0,0,0,0
female,dancer,বিউটিফুল,0,0,0,0,0
female,dancer,গ খোলা মাগি,1,1,0,0,0
female,dancer,আম পিয়ারের উপর হালকা করে ক্রাস খাইছি,1,1,0,0,0
male,sports,কাস্টম খেলবে কেউ আমার সাথে,0,0,0,0,1
male,sports,সেই দোস ভিডিওটা রিপ্লাই চায়,0,0,0,0,1
male,sports,সাপোর্ট করলে সাপোর্টে পাইবেন ইনশাল্লাহ,0,0,1,0,1
male,sports,আমি তো শেষ,0,0,0,0,0
male,sports,হাসতে হাসতে পেট ব্যাথা হয়ে গেছে,0,0,0,0,0
male,sports,ভাই ডিসেম্বর ১২ তারিখে আমাদের সেমিফাইনাল খেলা আছে ভাই এই আম্পায়ার কে আমাদের লাগবে তাকে কোথায় পাবো,1,0,0,0,0
male,sports,অনেক মজা পাইলাম,0,0,0,0,0
male,sports,সব দোষ রেফারি সালার,1,0,0,0,0
male,sports,হয় রে বাঙ্গালি,0,0,0,0,0
male,sports,অনেক চেষ্টা করছিলাম এই ভিডিওতে কমেন্ট না করার পারলাম না আপনাদের জন্য কমেন্ট আমাকে করতেই হইলো হতাশ আমি খুবই হতাশ,0,0,0,0,0
male,sports,সব জায়গায় ঘুস,1,0,0,0,0
male,sports,এটা কি হলো আমপিয়ার তো ঘুস নিলো ২ নাম্বার,1,0,0,0,0
male,sports,আই এম তো অবাক,0,0,0,0,0
male,sports,শীতের রাতে ফোন হাতে আম্মু দিয়েছে ডাক আই এম তো অবাক হায়রে ঘুস খোর বাঙ্গালি,1,0,0,0,0
male,sports,হুম আমি,0,0,0,0,0
male,sports,তোদের রিভিউ দেখে হাসতে হাসতে পেট ব্যাথা হয়ে গেছে,0,0,0,0,0
male,sports,অস্থির,0,0,0,0,0
male,sports,রিভিউ দেখে অনেক মজা পাইছি,0,0,0,0,0
male,sports,সব থেকে ধৈর্যশীল ব্যক্তি তো সেই যে আমার কমেন্ট পড়তেছে কমেন্ট পড়া হয়ে গেলে একটা লাইক দেন,0,0,0,0,1
male,sports,সেই রকম বিনোদন ছিল ভাই,0,0,0,0,0
male,sports,লায়িক দেন লায়িক পাবেন,0,0,0,0,1
male,sports,সইতানের ডিব্বা,1,0,1,0,0
male,sports,না এমনেতে রেপারির চরিত্র ভালো আছে,1,0,0,0,0
male,sports,পেয়ার তো চুরি করছে,1,0,0,0,0
male,sports,অসাধারণ ভাই সেই সুন্দর হইছে,0,0,0,0,0
male,sports,এমন হয় আমি বিশ্বাস করি বর্তমানের খেলায়,0,0,0,0,0
male,sports,নট আউট,0,0,0,0,0
male,sports,হ্যালো আম্মু হে বউ পেয়ে গেছি এইতো আমার comment পড়তেছে,0,0,0,0,1
male,sports,আরে ভাই তোমরা থাকতে অসটলিয়া কাপ নিলো কিবাবে না বুঝছি আমাকেই মাঠে নামতে হবে,0,0,0,0,0
male,sports,সাপোর্ট চাই,0,0,0,0,1
male,sports,এত সুন্দর হইছে বলার ভাষা হারিয়ে ফেলেছি বিশ্বাস করো ভাইয়া আমি কি একটা রিপ্লাই বিডিও পেতে পারি,0,0,0,0,1
male,sports,হাসতে হাসতে পাগল হয়ে গেলাম,0,0,0,0,0
male,sports,কেউ নজর দিবেন না এগুলো আমার,0,0,0,0,0
male,sports,ওস্তির ভাই,0,0,0,0,0
male,sports,বাই ফলো টা বেক দেও,0,0,0,0,1
male,sports,আমার জীবনের দেখা সেরা খেলা ও খেলোয়ার,0,0,0,0,0
male,sports,ভাই তে শেষ,0,0,0,0,0
male,sports,কেপ পরা ছেলেটা দেখি খুব চিটারি করলো রে,0,0,0,0,0
male,sports,আমপিয়ারের উপর হালকা করে,0,0,0,0,0
male,sports,এ রে গুস খাইচে আম্পায়ার,1,0,0,0,0
male,sports,ভাই কেনো,0,0,0,0,0
male,sports,ওমা এই বিডি ও দেখে আমি তো শেষ তার পরও একটা কথা বলি নাই দোয়া ও ভালবাসা রইলো অনেক দূর এগিয়ে যায় সেখান থেকে আর ফিরে আসিস না,1,0,0,0,0
male,sports,ভাই আপনাদের ভিডিও দেখলে মনটা ভালো হয়ে জায় ভাই একটা রিপ্লাই ভিডিও চাই,0,0,0,0,0
male,sports,ভাই একটু সাপোর্ট কর,0,0,0,0,1
male,sports,"আমপিয়ার টাকে বিশ্ব কাপে বাংলাদেশের হয়ে দেখতে চাই 
কারন ওরে ছাড়া বাংলাদেশ বিশ্বকাপ জিতবে না",1,0,0,0,0
male,sports,হালা উট দেয় না কেন,1,0,0,0,0
male,sports,আপপিয়ারটা আমার কলিজা,0,0,0,0,0
male,sports,ভালো বিনোদন পাইছি,0,0,0,0,0
male,sports,সালার সব কইটা পাগল,1,0,0,0,0
male,sports,সাদা শার্ট পরা ভাইয়া ১০০ টাকা নিছেন ওই কারণে,1,0,0,0,0
male,sports,বলার কিছু নাই হাসতে হাসতে,0,0,0,0,0
male,sports,সেই সেই সেই হয়েছে ভাইয়া রিপ্লে চাই,0,0,0,0,1
male,sports,ভিডিওটা অনেক কষ্ট হয়েছে বানাতে তাই না,0,0,0,0,0
male,sports,ভাই তোমাদের ভিডিও গুলো মজার টিকটকের মধ্যে তোমরাই সেরা,0,0,0,0,0
male,sports,কত টাকা ভাই ঘুষ খাইছেন ঘুষ খাইছ ভাই,1,0,0,0,0
male,sports,আম্পায়ার ঘুষ হাইয়ে,1,0,0,0,0
male,sports,হায়রে বাংগালি,0,0,0,0,0
male,sports,রিভু দেখতে মজা পাইছি,0,0,0,0,0
male,sports,মন খারাপ থাকলে এই ভিডিও দেখবেন,0,0,0,0,0
male,sports,মজা পাইছি,0,0,0,0,0
male,sports,হাসতে হাসতে এখন আমি টিকটকের হসপিটালে ভর্তি আছি,1,0,0,0,0
male,sports,কি কইতাম ভেবে পাচ্ছি না,0,0,0,0,0
male,sports,হাসতে হাসতে পু৳কির রগ ছিরে গেছে,1,1,0,0,0
male,sports,সেই ভাইয়া তোমরা কিভাবেযে এসব বিডিও বানাও সেই লাগে,0,0,0,0,0
male,sports,ভাগনি তোদের বাগানের খেলা,1,1,0,0,0
male,sports,খুব সুন্দর খেলা,0,0,0,0,0
male,social,পরীমনিকে আমি তোমার জন্য নিয়ে আসতেছি,1,0,0,0,0
male,social,ছাগলের বাচ্চা,1,0,0,0,0
male,social,পাত্রী তোর নিচে পরে মরবো,1,0,0,0,0
male,social,কাকা তুমি এখনো প্রেমে পরো নাই,1,0,0,0,0
male,social,করবি নাকি একে বিয়ে,1,0,0,0,0
male,social,এই যে ভাই আপনার পাত্রী দেখেন কারে ভালো লাগে,1,0,0,0,0
male,social,ভাইয়া এই নেন পাত্রী তোমার সাথে সেই মানাবে,1,0,0,0,0
male,social,দেক তো সুমাইয়ার জন্য কেমন ছেলে টা,1,0,0,0,0
male,social,তোর জামাই পাইচি,1,0,0,0,0
male,social,কাকু একটু দারান সানি লিওন কে নিয়ে আসতাছি,1,1,0,0,0
male,social,কি আপু পছন্দ হইছে ইস্মাট পোলা,1,0,0,0,0
male,social,ভাইরে তোমার সায়িজের পাত্রি এই দেশে নাই বাহিরের দেশে গিয়ে দেখো,1,0,0,0,0
